,Features,Parameters_knn,RMSE,Sample_size,Runtime
166,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9432879756602384,10000,480.6096796989441
167,"['Series', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9433155180157948,10000,228.9410183429718
168,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9434312892578004,10000,399.7772436141968
169,"['Series', 'Genres', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9437203469086612,10000,404.7827911376953
170,"['Series', 'imdb_ratings', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9437455699236458,10000,407.56832194328314
171,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9437650941744116,10000,400.45384883880615
172,"['Series', 'Genres', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9438983815154812,10000,401.35868000984186
173,"['Series', 'Awards', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9439713116265528,10000,178.91856670379642
174,"['Series', 'Genres', 'imdb_ratings', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9440440190226445,10000,479.4726450443268
175,"['Series', 'Awards', 'RottenTomatoes_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9442530983528328,10000,361.74768018722534
176,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9442590170121477,10000,402.6088297367096
177,"['Series', 'Genres', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9444217015060252,10000,481.53052496910095
178,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9445131811097092,10000,443.3588328361511
179,"['Series', 'Genres', 'imdb_ratings', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9446406745907248,10000,366.49999809265137
180,"['Series', 'Awards', 'Genres', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9447379370404696,10000,363.05787992477417
181,"['Series', 'Awards', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9447716743016132,10000,482.1470758914948
182,"['Series', 'Awards', 'imdb_ratings', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9449166641405288,10000,479.5797433853149
183,"['Series', 'Awards', 'Genres', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9449797300597316,10000,438.2071526050568
184,"['Series', 'Genres', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9451992442495742,10000,446.1884129047394
185,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.945234934860986,10000,442.5991504192352
186,"['Series', 'Awards', 'Genres', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9453840156207308,10000,401.76831245422363
187,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9455347876854362,10000,445.2135174274445
188,"['Series', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9455887827445174,10000,437.6676626205444
189,"['Series', 'Awards', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9456073079547664,10000,396.5312824249268
190,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9457439032674992,10000,358.4947237968445
191,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9463105597151568,10000,401.1925203800202
192,"['Series', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9463710653366764,10000,363.14194679260254
193,"['Series', 'Awards', 'imdb_ratings', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9464232630008316,10000,403.6114993095398
194,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9467536952465369,10000,475.0776619911194
195,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9467696019325104,10000,365.47007179260254
196,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Keywords: 10', 'Plots: 50', 'Directors: 10']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9470620822437104,10000,4079.471246242523
197,"['Series', 'RottenTomatoes_Rating', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9470640384973288,10000,140.07127261161804
198,"['Series', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9472244834948236,10000,500.22833704948425
199,"['Series', 'imdb_ratings', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.947491359362052,10000,365.58116340637207
200,"['Series', 'Awards', 'Genres', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9477216904678778,10000,481.0205581188202
201,"['Series', 'imdb_ratings', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9478512270773718,10000,493.4443504810333
202,"['Series', 'Awards', 'imdb_ratings', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9479156089330096,10000,366.6345837116242
203,"['Series', 'Awards', 'Genres', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9479257728055884,10000,363.10191941261286
204,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9480457675100346,10000,395.23710894584656
205,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9481473614300214,10000,435.27149367332464
206,"['Series', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9482721645603984,10000,490.1206505298615
207,"['Series', 'Awards', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.948298272482683,10000,395.1570358276367
208,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Keywords: 10', 'Plots: 100', 'Directors: 10']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9483273331374352,10000,3969.047614574432
209,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9493838745135724,10000,436.10825395584106
210,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.949430071376834,10000,450.17003083229065
211,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9495331265810424,10000,475.9974989891052
212,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9495711999829776,10000,488.43378925323486
213,"['Series', 'Genres', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9501840181446732,10000,437.98394870758057
214,"['Series', 'Genres', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9502758108917908,10000,363.1719825267792
215,"['Series', 'Genres', 'imdb_ratings', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9504668439840548,10000,447.3764922618866
216,"['Series', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9505149064041836,10000,370.230340719223
217,"['Series', 'PG_Rating', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.950621415132716,10000,182.85313367843628
218,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9510055587931828,10000,438.93881702423096
219,"['Series', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9511474337722944,10000,499.5739192962647
220,"['Series', 'Awards', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9511477962911165,10000,474.16082859039307
221,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.951165181644199,10000,477.7711091041565
222,"['Series', 'Genres', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9513287709472622,10000,399.2457594871521
223,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9513636833056056,10000,361.7146589756012
224,"['Series', 'Awards', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9514387165085908,10000,432.2987837791443
225,"['Series', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9515473427240452,10000,407.3861563205719
226,"['Series', 'Awards', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9515546243972536,10000,476.5449860095978
227,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9517267635857588,10000,445.26956915855413
228,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9517287677608024,10000,363.1729836463928
229,"['Series', 'Awards', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9518333728717412,10000,438.7816834449768
230,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9518859901056994,10000,485.81941270828247
231,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9519776738885762,10000,436.7928645610809
232,"['Series', 'Awards', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9519899624397208,10000,356.0545063018799
233,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Keywords: 10', 'Plots: 50', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.952498276479576,10000,3973.342703580856
234,"['Series', 'Awards', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9525480154066236,10000,479.2874867916107
235,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Keywords: 10', 'Directors: 10']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9525692450167044,10000,3833.427759408951
236,"['Series', 'Awards', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9526897161865232,10000,358.83503317832947
237,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9527648686648926,10000,483.2660927772522
238,"['Series', 'RottenTomatoes_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9528628867408464,10000,376.6211965084076
239,"['Series', 'Awards', 'Genres', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9534668154695334,10000,480.6947567462921
240,"['Series', 'Awards', 'RottenTomatoes_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9535354217478966,10000,135.5097050666809
241,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9542865897650006,10000,363.6944489479065
242,"['Series', 'Genres', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9546688180592116,10000,474.10476922988886
243,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.954959764458736,10000,518.456657409668
244,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9549650647056576,10000,398.76131939888
245,"['Series', 'Awards', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9552549625570319,10000,442.79431986808777
246,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9552684170709178,10000,480.0651876926422
247,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9553394927206946,10000,485.09376215934753
248,"['Series', 'Genres', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9561895413125238,10000,140.9970932006836
249,"['Series', 'Genres', 'RottenTomatoes_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9567376266298728,10000,365.4910900592804
250,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9567535430011692,10000,448.08112168312067
251,"['Series', 'Genres', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9568282746555288,10000,485.4390757083893
252,"['Series', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9569771847373773,10000,449.73063039779663
253,"['Series', 'Awards', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.957088134111322,10000,436.3744876384735
254,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9574050927741388,10000,361.3043129444122
255,"['Series', 'Awards', 'Genres', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9576202707797328,10000,443.9453659057617
256,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9576478169205926,10000,491.60726380348206
257,"['Series', 'Awards', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9581042443282036,10000,223.19478845596316
258,"['Series', 'Genres', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9581217675588256,10000,441.6382701396942
259,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9585049794918152,10000,445.2375495433808
260,"['Series', 'Awards', 'imdb_ratings', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9586935639782256,10000,451.7551636695862
261,"['Series', 'Genres', 'PG_Rating', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9593378430862584,10000,364.8314805030823
262,"['Series', 'Genres', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9600626446923668,10000,481.41542053222656
263,"['Series', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9600724738403159,10000,449.9087932109833
264,"['Series', 'Awards', 'imdb_ratings', 'PG_Rating', 'NEWKeywords: 150', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9615747131597112,10000,472.1830224990845
265,"['Series', 'RottenTomatoes_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9619122665751408,10000,477.2426290512085
266,"['Series', 'Awards', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9619593125556716,10000,443.1916809082031
267,"['Series', 'imdb_ratings', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9620263963634956,10000,452.6732964515686
268,"['Series', 'Genres', 'RottenTomatoes_Rating', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9635763541006488,10000,447.93199634552
269,"['Series', 'Genres', 'PG_Rating', 'NEWKeywords: 150', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9703139220649264,10000,435.65583395957947
270,"['Series', 'Awards', 'NEWKeywords: 150']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9734005778206865,10000,360.54259371757513
271,"['Series', 'Awards', 'RottenTomatoes_Rating', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9752936384036258,10000,135.90948033332822
272,"['Series', 'Genres']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.9792069311830758,10000,140.30948686599731
